cycle,motion,seq_index,timestamp,f0_px,f0_py,f0_scale,f1_px,f1_py,f1_scale,f2_px,f2_py,f2_scale,f3_px,f3_py,f3_scale,f4_px,f4_py,f4_scale,f5_px,f5_py,f5_scale,f6_px,f6_py,f6_scale,f7_px,f7_py,f7_scale,f8_px,f8_py,f8_scale,f9_px,f9_py,f9_scale,f10_px,f10_py,f10_scale,f11_px,f11_py,f11_scale,f12_px,f12_py,f12_scale,f13_px,f13_py,f13_scale,f14_px,f14_py,f14_scale,f15_px,f15_py,f15_scale,f16_px,f16_py,f16_scale,f17_px,f17_py,f17_scale,f18_px,f18_py,f18_scale,f19_px,f19_py,f19_scale,f20_px,f20_py,f20_scale,f21_px,f21_py,f21_scale,f22_px,f22_py,f22_scale,f23_px,f23_py,f23_scale,f24_px,f24_py,f24_scale,f25_px,f25_py,f25_scale,f26_px,f26_py,f26_scale,f27_px,f27_py,f27_scale,f28_px,f28_py,f28_scale,f29_px,f29_py,f29_scale
2,swipe_down,299,1774745382.875763,0.546714,0.472319,0.390060,0.546672,0.471035,0.392581,0.548791,0.472984,0.392316,0.548075,0.472801,0.390817,0.547045,0.476787,0.392840,0.547264,0.477820,0.394019,0.546360,0.480925,0.394143,0.547465,0.482486,0.394925,0.554222,0.488242,0.394901,0.552626,0.486996,0.393495,0.557640,0.498289,0.397101,0.556892,0.498118,0.397500,0.555477,0.513668,0.390930,0.555061,0.513053,0.388501,0.557079,0.535926,0.392286,0.556680,0.535523,0.391431,0.557559,0.561582,0.387443,0.555883,0.559987,0.385798,0.557502,0.583914,0.383976,0.556677,0.582920,0.378696,0.558959,0.622232,0.388778,0.557570,0.620496,0.385317,0.557990,0.654901,0.373462,0.558870,0.654770,0.369649,0.560486,0.688990,0.369137,0.560567,0.687847,0.370233,0.564103,0.735015,0.366630,0.564759,0.735720,0.368139,0.566016,0.785403,0.383254,0.567609,0.785619,0.383634
2,swipe_down,300,1774745383.048404,0.547264,0.477820,0.394019,0.546360,0.480925,0.394143,0.547465,0.482486,0.394925,0.554222,0.488242,0.394901,0.552626,0.486996,0.393495,0.557640,0.498289,0.397101,0.556892,0.498118,0.397500,0.555477,0.513668,0.390930,0.555061,0.513053,0.388501,0.557079,0.535926,0.392286,0.556680,0.535523,0.391431,0.557559,0.561582,0.387443,0.555883,0.559987,0.385798,0.557502,0.583914,0.383976,0.556677,0.582920,0.378696,0.558959,0.622232,0.388778,0.557570,0.620496,0.385317,0.557990,0.654901,0.373462,0.558870,0.654770,0.369649,0.560486,0.688990,0.369137,0.560567,0.687847,0.370233,0.564103,0.735015,0.366630,0.564759,0.735720,0.368139,0.566016,0.785403,0.383254,0.567609,0.785619,0.383634,0.570594,0.836399,0.402600,0.571146,0.837392,0.395331,0.577546,0.890717,0.391641,0.575110,0.893186,0.394942,0.556247,0.956247,0.358983
2,swipe_down,301,1774745383.221929,0.557640,0.498289,0.397101,0.556892,0.498118,0.397500,0.555477,0.513668,0.390930,0.555061,0.513053,0.388501,0.557079,0.535926,0.392286,0.556680,0.535523,0.391431,0.557559,0.561582,0.387443,0.555883,0.559987,0.385798,0.557502,0.583914,0.383976,0.556677,0.582920,0.378696,0.558959,0.622232,0.388778,0.557570,0.620496,0.385317,0.557990,0.654901,0.373462,0.558870,0.654770,0.369649,0.560486,0.688990,0.369137,0.560567,0.687847,0.370233,0.564103,0.735015,0.366630,0.564759,0.735720,0.368139,0.566016,0.785403,0.383254,0.567609,0.785619,0.383634,0.570594,0.836399,0.402600,0.571146,0.837392,0.395331,0.577546,0.890717,0.391641,0.575110,0.893186,0.394942,0.556247,0.956247,0.358983,0.577646,0.953474,0.365433,0.579418,0.996950,0.319095,0.581943,0.998925,0.338901,0.577115,1.030805,0.264549,0.577539,1.041311,0.278030
2,swipe_down,302,1774745386.423334,0.560191,0.523338,0.425499,0.560134,0.523882,0.425203,0.561630,0.516262,0.420983,0.562232,0.516273,0.420961,0.564465,0.510591,0.419651,0.564743,0.511498,0.419196,0.567140,0.509180,0.420031,0.566519,0.509264,0.419537,0.569895,0.511590,0.419362,0.569731,0.512175,0.421400,0.570550,0.524189,0.420580,0.570607,0.524523,0.418473,0.569737,0.543801,0.417537,0.569193,0.543591,0.414522,0.572015,0.562892,0.414943,0.571879,0.563819,0.415521,0.571406,0.586838,0.416201,0.571310,0.586964,0.413512,0.568074,0.618552,0.412962,0.567829,0.618407,0.414735,0.562069,0.683939,0.397217,0.564027,0.724041,0.398814,0.562953,0.721805,0.395697,0.564545,0.766650,0.397788,0.564931,0.765687,0.399067,0.564941,0.808627,0.403065,0.565175,0.809856,0.408433,0.561206,0.857155,0.405880,0.559883,0.856718,0.394473,0.562845,0.900426,0.369884
2,swipe_down,303,1774745386.592091,0.564743,0.511498,0.419196,0.567140,0.509180,0.420031,0.566519,0.509264,0.419537,0.569895,0.511590,0.419362,0.569731,0.512175,0.421400,0.570550,0.524189,0.420580,0.570607,0.524523,0.418473,0.569737,0.543801,0.417537,0.569193,0.543591,0.414522,0.572015,0.562892,0.414943,0.571879,0.563819,0.415521,0.571406,0.586838,0.416201,0.571310,0.586964,0.413512,0.568074,0.618552,0.412962,0.567829,0.618407,0.414735,0.562069,0.683939,0.397217,0.564027,0.724041,0.398814,0.562953,0.721805,0.395697,0.564545,0.766650,0.397788,0.564931,0.765687,0.399067,0.564941,0.808627,0.403065,0.565175,0.809856,0.408433,0.561206,0.857155,0.405880,0.559883,0.856718,0.394473,0.562845,0.900426,0.369884,0.562154,0.898686,0.364097,0.559562,0.942182,0.358314,0.560601,0.943225,0.362847,0.564630,0.976682,0.331967,0.563413,0.974577,0.320075
2,swipe_down,304,1774745389.973256,0.565152,0.507189,0.378771,0.563348,0.507963,0.379062,0.562960,0.507723,0.379413,0.562331,0.511149,0.379947,0.562689,0.511119,0.378897,0.562512,0.511408,0.379410,0.561918,0.512959,0.378307,0.561418,0.514288,0.377954,0.561217,0.513653,0.377532,0.561284,0.513470,0.376447,0.561366,0.513455,0.376786,0.562032,0.512649,0.376698,0.561900,0.513749,0.376840,0.561909,0.517107,0.377541,0.561759,0.518287,0.378024,0.559879,0.528598,0.375973,0.559359,0.528773,0.373715,0.559195,0.529158,0.373869,0.557475,0.549712,0.377579,0.556551,0.570635,0.377002,0.556127,0.569842,0.375626,0.555984,0.587860,0.376934,0.554901,0.589302,0.378118,0.557765,0.615968,0.381551,0.557180,0.616445,0.380128,0.558307,0.652383,0.368716,0.559432,0.692687,0.364220,0.560872,0.736032,0.363678,0.560085,0.776081,0.373028,0.559698,0.773566,0.369656
2,swipe_down,305,1774745390.165268,0.562512,0.511408,0.379410,0.561918,0.512959,0.378307,0.561418,0.514288,0.377954,0.561217,0.513653,0.377532,0.561284,0.513470,0.376447,0.561366,0.513455,0.376786,0.562032,0.512649,0.376698,0.561900,0.513749,0.376840,0.561909,0.517107,0.377541,0.561759,0.518287,0.378024,0.559879,0.528598,0.375973,0.559359,0.528773,0.373715,0.559195,0.529158,0.373869,0.557475,0.549712,0.377579,0.556551,0.570635,0.377002,0.556127,0.569842,0.375626,0.555984,0.587860,0.376934,0.554901,0.589302,0.378118,0.557765,0.615968,0.381551,0.557180,0.616445,0.380128,0.558307,0.652383,0.368716,0.559432,0.692687,0.364220,0.560872,0.736032,0.363678,0.560085,0.776081,0.373028,0.559698,0.773566,0.369656,0.560146,0.820420,0.372324,0.558990,0.818379,0.373051,0.559870,0.862076,0.379023,0.559001,0.861682,0.380651,0.558003,0.906294,0.340249
2,swipe_down,306,1774745390.328703,0.561366,0.513455,0.376786,0.562032,0.512649,0.376698,0.561900,0.513749,0.376840,0.561909,0.517107,0.377541,0.561759,0.518287,0.378024,0.559879,0.528598,0.375973,0.559359,0.528773,0.373715,0.559195,0.529158,0.373869,0.557475,0.549712,0.377579,0.556551,0.570635,0.377002,0.556127,0.569842,0.375626,0.555984,0.587860,0.376934,0.554901,0.589302,0.378118,0.557765,0.615968,0.381551,0.557180,0.616445,0.380128,0.558307,0.652383,0.368716,0.559432,0.692687,0.364220,0.560872,0.736032,0.363678,0.560085,0.776081,0.373028,0.559698,0.773566,0.369656,0.560146,0.820420,0.372324,0.558990,0.818379,0.373051,0.559870,0.862076,0.379023,0.559001,0.861682,0.380651,0.558003,0.906294,0.340249,0.558087,0.907042,0.342354,0.559094,0.906274,0.340502,0.560128,0.946740,0.327596,0.559042,0.948800,0.327301,0.559042,0.978988,0.292660
2,swipe_down,307,1774745393.496935,0.558363,0.504542,0.363001,0.552083,0.507772,0.366429,0.552430,0.508434,0.366575,0.552314,0.508324,0.367740,0.550778,0.510545,0.368280,0.550060,0.510883,0.368915,0.549817,0.511598,0.369745,0.549869,0.511341,0.369512,0.551144,0.509045,0.369256,0.552778,0.506369,0.370458,0.552897,0.506020,0.372305,0.553083,0.505151,0.373218,0.553310,0.505348,0.372499,0.551719,0.504002,0.371425,0.552253,0.503724,0.371993,0.552381,0.503645,0.371968,0.550472,0.504579,0.372196,0.550259,0.504848,0.372176,0.547679,0.508727,0.369989,0.547611,0.509375,0.369032,0.545791,0.517767,0.366249,0.545070,0.531534,0.366775,0.544832,0.531757,0.367191,0.543637,0.549410,0.361774,0.542685,0.571895,0.359912,0.540214,0.601482,0.361086,0.538185,0.598552,0.358172,0.535176,0.633106,0.346723,0.535377,0.631888,0.345698,0.528655,0.673698,0.356871
2,swipe_down,308,1774745393.698834,0.550060,0.510883,0.368915,0.549817,0.511598,0.369745,0.549869,0.511341,0.369512,0.551144,0.509045,0.369256,0.552778,0.506369,0.370458,0.552897,0.506020,0.372305,0.553083,0.505151,0.373218,0.553310,0.505348,0.372499,0.551719,0.504002,0.371425,0.552253,0.503724,0.371993,0.552381,0.503645,0.371968,0.550472,0.504579,0.372196,0.550259,0.504848,0.372176,0.547679,0.508727,0.369989,0.547611,0.509375,0.369032,0.545791,0.517767,0.366249,0.545070,0.531534,0.366775,0.544832,0.531757,0.367191,0.543637,0.549410,0.361774,0.542685,0.571895,0.359912,0.540214,0.601482,0.361086,0.538185,0.598552,0.358172,0.535176,0.633106,0.346723,0.535377,0.631888,0.345698,0.528655,0.673698,0.356871,0.527682,0.730837,0.360947,0.526961,0.732992,0.363141,0.526018,0.789880,0.367703,0.525137,0.791418,0.372344,0.524474,0.847851,0.387908
2,swipe_down,309,1774745393.863068,0.552897,0.506020,0.372305,0.553083,0.505151,0.373218,0.553310,0.505348,0.372499,0.551719,0.504002,0.371425,0.552253,0.503724,0.371993,0.552381,0.503645,0.371968,0.550472,0.504579,0.372196,0.550259,0.504848,0.372176,0.547679,0.508727,0.369989,0.547611,0.509375,0.369032,0.545791,0.517767,0.366249,0.545070,0.531534,0.366775,0.544832,0.531757,0.367191,0.543637,0.549410,0.361774,0.542685,0.571895,0.359912,0.540214,0.601482,0.361086,0.538185,0.598552,0.358172,0.535176,0.633106,0.346723,0.535377,0.631888,0.345698,0.528655,0.673698,0.356871,0.527682,0.730837,0.360947,0.526961,0.732992,0.363141,0.526018,0.789880,0.367703,0.525137,0.791418,0.372344,0.524474,0.847851,0.387908,0.523200,0.849915,0.394712,0.523602,0.847640,0.393264,0.527502,0.900134,0.358633,0.528240,0.906944,0.356422,0.530937,0.954219,0.344510
2,swipe_down,310,1774745396.993217,0.553135,0.481597,0.358971,0.553205,0.481501,0.358635,0.553463,0.482799,0.358826,0.553075,0.483270,0.357808,0.553268,0.483425,0.359061,0.553149,0.483544,0.359338,0.552912,0.483223,0.359056,0.553063,0.483231,0.359127,0.552318,0.485039,0.359848,0.551945,0.485024,0.360045,0.551183,0.488199,0.359533,0.550967,0.494754,0.361110,0.550745,0.494331,0.360759,0.550865,0.494643,0.361627,0.551175,0.502174,0.360287,0.550637,0.502606,0.360670,0.552062,0.511948,0.359510,0.550946,0.512156,0.359156,0.552864,0.520155,0.359097,0.552052,0.520589,0.357513,0.553248,0.535773,0.357686,0.552877,0.535726,0.354335,0.552855,0.557411,0.358679,0.550343,0.578071,0.352946,0.549459,0.578156,0.356063,0.549225,0.577410,0.355485,0.548923,0.612363,0.360934,0.548512,0.612439,0.360544,0.550175,0.644927,0.354498,0.549747,0.643052,0.353299
2,swipe_down,311,1774745397.236850,0.553149,0.483544,0.359338,0.552912,0.483223,0.359056,0.553063,0.483231,0.359127,0.552318,0.485039,0.359848,0.551945,0.485024,0.360045,0.551183,0.488199,0.359533,0.550967,0.494754,0.361110,0.550745,0.494331,0.360759,0.550865,0.494643,0.361627,0.551175,0.502174,0.360287,0.550637,0.502606,0.360670,0.552062,0.511948,0.359510,0.550946,0.512156,0.359156,0.552864,0.520155,0.359097,0.552052,0.520589,0.357513,0.553248,0.535773,0.357686,0.552877,0.535726,0.354335,0.552855,0.557411,0.358679,0.550343,0.578071,0.352946,0.549459,0.578156,0.356063,0.549225,0.577410,0.355485,0.548923,0.612363,0.360934,0.548512,0.612439,0.360544,0.550175,0.644927,0.354498,0.549747,0.643052,0.353299,0.555272,0.712525,0.343553,0.559505,0.759418,0.365700,0.561646,0.815265,0.380348,0.560484,0.820551,0.392091,0.560825,0.820020,0.395896
2,swipe_down,312,1774745397.419560,0.551183,0.488199,0.359533,0.550967,0.494754,0.361110,0.550745,0.494331,0.360759,0.550865,0.494643,0.361627,0.551175,0.502174,0.360287,0.550637,0.502606,0.360670,0.552062,0.511948,0.359510,0.550946,0.512156,0.359156,0.552864,0.520155,0.359097,0.552052,0.520589,0.357513,0.553248,0.535773,0.357686,0.552877,0.535726,0.354335,0.552855,0.557411,0.358679,0.550343,0.578071,0.352946,0.549459,0.578156,0.356063,0.549225,0.577410,0.355485,0.548923,0.612363,0.360934,0.548512,0.612439,0.360544,0.550175,0.644927,0.354498,0.549747,0.643052,0.353299,0.555272,0.712525,0.343553,0.559505,0.759418,0.365700,0.561646,0.815265,0.380348,0.560484,0.820551,0.392091,0.560825,0.820020,0.395896,0.566021,0.879155,0.393412,0.565521,0.884277,0.404341,0.569239,0.937319,0.364630,0.571089,0.941926,0.371544,0.581108,0.987968,0.349778
2,swipe_up,313,1774745401.027846,0.585803,0.569103,0.348821,0.586238,0.568595,0.348420,0.586170,0.568311,0.348244,0.586462,0.569250,0.347605,0.586560,0.569086,0.346655,0.585915,0.569438,0.346162,0.585936,0.569478,0.345686,0.587184,0.570648,0.344888,0.587192,0.571332,0.345710,0.586439,0.573331,0.341728,0.586622,0.574457,0.342791,0.584474,0.574858,0.340978,0.584508,0.575045,0.341562,0.582068,0.574456,0.342215,0.582774,0.574160,0.343578,0.581053,0.574615,0.342165,0.581167,0.574742,0.342066,0.578490,0.572464,0.341619,0.578980,0.572009,0.342515,0.577512,0.571227,0.342558,0.578209,0.571414,0.344385,0.577243,0.571776,0.344252,0.576601,0.571543,0.343770,0.576513,0.569458,0.342271,0.576111,0.569010,0.340557,0.575055,0.561668,0.310072,0.574766,0.561201,0.304774,0.571020,0.534979,0.290810,0.571049,0.537433,0.288704,0.571350,0.503660,0.290715
2,swipe_up,314,1774745401.191141,0.585915,0.569438,0.346162,0.585936,0.569478,0.345686,0.587184,0.570648,0.344888,0.587192,0.571332,0.345710,0.586439,0.573331,0.341728,0.586622,0.574457,0.342791,0.584474,0.574858,0.340978,0.584508,0.575045,0.341562,0.582068,0.574456,0.342215,0.582774,0.574160,0.343578,0.581053,0.574615,0.342165,0.581167,0.574742,0.342066,0.578490,0.572464,0.341619,0.578980,0.572009,0.342515,0.577512,0.571227,0.342558,0.578209,0.571414,0.344385,0.577243,0.571776,0.344252,0.576601,0.571543,0.343770,0.576513,0.569458,0.342271,0.576111,0.569010,0.340557,0.575055,0.561668,0.310072,0.574766,0.561201,0.304774,0.571020,0.534979,0.290810,0.571049,0.537433,0.288704,0.571350,0.503660,0.290715,0.571072,0.498892,0.284893,0.574079,0.464571,0.291379,0.573800,0.461037,0.292503,0.575845,0.415009,0.295461,0.576107,0.410015,0.294923
2,swipe_up,315,1774745401.399397,0.586622,0.574457,0.342791,0.584474,0.574858,0.340978,0.584508,0.575045,0.341562,0.582068,0.574456,0.342215,0.582774,0.574160,0.343578,0.581053,0.574615,0.342165,0.581167,0.574742,0.342066,0.578490,0.572464,0.341619,0.578980,0.572009,0.342515,0.577512,0.571227,0.342558,0.578209,0.571414,0.344385,0.577243,0.571776,0.344252,0.576601,0.571543,0.343770,0.576513,0.569458,0.342271,0.576111,0.569010,0.340557,0.575055,0.561668,0.310072,0.574766,0.561201,0.304774,0.571020,0.534979,0.290810,0.571049,0.537433,0.288704,0.571350,0.503660,0.290715,0.571072,0.498892,0.284893,0.574079,0.464571,0.291379,0.573800,0.461037,0.292503,0.575845,0.415009,0.295461,0.576107,0.410015,0.294923,0.578722,0.381698,0.297564,0.579819,0.380631,0.298692,0.594524,0.309848,0.301014,0.597999,0.267360,0.297958,0.596989,0.266212,0.300455
2,swipe_up,316,1774745401.579540,0.581053,0.574615,0.342165,0.581167,0.574742,0.342066,0.578490,0.572464,0.341619,0.578980,0.572009,0.342515,0.577512,0.571227,0.342558,0.578209,0.571414,0.344385,0.577243,0.571776,0.344252,0.576601,0.571543,0.343770,0.576513,0.569458,0.342271,0.576111,0.569010,0.340557,0.575055,0.561668,0.310072,0.574766,0.561201,0.304774,0.571020,0.534979,0.290810,0.571049,0.537433,0.288704,0.571350,0.503660,0.290715,0.571072,0.498892,0.284893,0.574079,0.464571,0.291379,0.573800,0.461037,0.292503,0.575845,0.415009,0.295461,0.576107,0.410015,0.294923,0.578722,0.381698,0.297564,0.579819,0.380631,0.298692,0.594524,0.309848,0.301014,0.597999,0.267360,0.297958,0.596989,0.266212,0.300455,0.603072,0.227473,0.296151,0.602817,0.223188,0.297146,0.609143,0.176704,0.285542,0.608907,0.171397,0.277510,0.615851,0.129855,0.278428
2,swipe_up,317,1774745401.754637,0.578209,0.571414,0.344385,0.577243,0.571776,0.344252,0.576601,0.571543,0.343770,0.576513,0.569458,0.342271,0.576111,0.569010,0.340557,0.575055,0.561668,0.310072,0.574766,0.561201,0.304774,0.571020,0.534979,0.290810,0.571049,0.537433,0.288704,0.571350,0.503660,0.290715,0.571072,0.498892,0.284893,0.574079,0.464571,0.291379,0.573800,0.461037,0.292503,0.575845,0.415009,0.295461,0.576107,0.410015,0.294923,0.578722,0.381698,0.297564,0.579819,0.380631,0.298692,0.594524,0.309848,0.301014,0.597999,0.267360,0.297958,0.596989,0.266212,0.300455,0.603072,0.227473,0.296151,0.602817,0.223188,0.297146,0.609143,0.176704,0.285542,0.608907,0.171397,0.277510,0.615851,0.129855,0.278428,0.615582,0.123029,0.275930,0.619964,0.072058,0.268234,0.620401,0.069558,0.258531,0.623307,0.032302,0.226184,0.622272,0.028778,0.207430
2,swipe_up,318,1774745404.541550,0.602727,0.524491,0.251989,0.599256,0.522317,0.251262,0.598704,0.522072,0.253825,0.596633,0.520366,0.255358,0.597180,0.520342,0.255995,0.595187,0.516779,0.254459,0.595430,0.516312,0.254997,0.594347,0.514325,0.254087,0.594334,0.513971,0.252962,0.591050,0.511301,0.250027,0.591272,0.510685,0.250140,0.591274,0.509095,0.250138,0.591149,0.509061,0.250073,0.590031,0.505915,0.249611,0.590000,0.506170,0.250205,0.588398,0.496871,0.246283,0.588757,0.495725,0.245593,0.584651,0.473392,0.246091,0.583220,0.469819,0.249338,0.584855,0.437315,0.241092,0.586948,0.439418,0.238240,0.596340,0.405559,0.231731,0.594846,0.402029,0.225135,0.599457,0.352444,0.237364,0.598881,0.351445,0.232436,0.601056,0.299248,0.241976,0.598503,0.292996,0.238628,0.607766,0.257078,0.251540,0.607317,0.254199,0.251785,0.611360,0.217317,0.267881
2,swipe_up,319,1774745404.715646,0.595187,0.516779,0.254459,0.595430,0.516312,0.254997,0.594347,0.514325,0.254087,0.594334,0.513971,0.252962,0.591050,0.511301,0.250027,0.591272,0.510685,0.250140,0.591274,0.509095,0.250138,0.591149,0.509061,0.250073,0.590031,0.505915,0.249611,0.590000,0.506170,0.250205,0.588398,0.496871,0.246283,0.588757,0.495725,0.245593,0.584651,0.473392,0.246091,0.583220,0.469819,0.249338,0.584855,0.437315,0.241092,0.586948,0.439418,0.238240,0.596340,0.405559,0.231731,0.594846,0.402029,0.225135,0.599457,0.352444,0.237364,0.598881,0.351445,0.232436,0.601056,0.299248,0.241976,0.598503,0.292996,0.238628,0.607766,0.257078,0.251540,0.607317,0.254199,0.251785,0.611360,0.217317,0.267881,0.610439,0.215014,0.265577,0.612834,0.178166,0.265097,0.611992,0.176313,0.263470,0.616535,0.144621,0.261215,0.616068,0.142233,0.255276
2,swipe_up,320,1774745404.880382,0.591272,0.510685,0.250140,0.591274,0.509095,0.250138,0.591149,0.509061,0.250073,0.590031,0.505915,0.249611,0.590000,0.506170,0.250205,0.588398,0.496871,0.246283,0.588757,0.495725,0.245593,0.584651,0.473392,0.246091,0.583220,0.469819,0.249338,0.584855,0.437315,0.241092,0.586948,0.439418,0.238240,0.596340,0.405559,0.231731,0.594846,0.402029,0.225135,0.599457,0.352444,0.237364,0.598881,0.351445,0.232436,0.601056,0.299248,0.241976,0.598503,0.292996,0.238628,0.607766,0.257078,0.251540,0.607317,0.254199,0.251785,0.611360,0.217317,0.267881,0.610439,0.215014,0.265577,0.612834,0.178166,0.265097,0.611992,0.176313,0.263470,0.616535,0.144621,0.261215,0.616068,0.142233,0.255276,0.623127,0.092863,0.250656,0.620575,0.083920,0.251776,0.632936,0.048870,0.242675,0.632491,0.044610,0.233428,0.643313,0.018651,0.216857
2,swipe_up,321,1774745408.115764,0.557082,0.582811,0.297119,0.555680,0.583617,0.300885,0.558680,0.565050,0.281714,0.556000,0.565502,0.284273,0.557284,0.531984,0.274030,0.554515,0.535606,0.269385,0.562321,0.509255,0.256041,0.564136,0.510827,0.253018,0.569679,0.492790,0.255598,0.568461,0.492220,0.254685,0.576135,0.477128,0.252109,0.573890,0.478584,0.250610,0.585186,0.449749,0.254192,0.588487,0.450203,0.258789,0.584620,0.430299,0.247725,0.579214,0.430862,0.238880,0.590615,0.405640,0.244398,0.590887,0.405043,0.238518,0.593970,0.385198,0.245491,0.594202,0.384187,0.247386,0.604864,0.357307,0.233327,0.610414,0.348280,0.235531,0.623844,0.289271,0.241357,0.638156,0.266126,0.239206,0.645751,0.258680,0.237487,0.633766,0.227184,0.217611,0.632934,0.219829,0.211491,0.634954,0.181176,0.211395,0.636883,0.163958,0.213206,0.638772,0.139552,0.222550
2,swipe_up,322,1774745408.289894,0.554515,0.535606,0.269385,0.562321,0.509255,0.256041,0.564136,0.510827,0.253018,0.569679,0.492790,0.255598,0.568461,0.492220,0.254685,0.576135,0.477128,0.252109,0.573890,0.478584,0.250610,0.585186,0.449749,0.254192,0.588487,0.450203,0.258789,0.584620,0.430299,0.247725,0.579214,0.430862,0.238880,0.590615,0.405640,0.244398,0.590887,0.405043,0.238518,0.593970,0.385198,0.245491,0.594202,0.384187,0.247386,0.604864,0.357307,0.233327,0.610414,0.348280,0.235531,0.623844,0.289271,0.241357,0.638156,0.266126,0.239206,0.645751,0.258680,0.237487,0.633766,0.227184,0.217611,0.632934,0.219829,0.211491,0.634954,0.181176,0.211395,0.636883,0.163958,0.213206,0.638772,0.139552,0.222550,0.641054,0.135928,0.222932,0.639619,0.104601,0.212297,0.642177,0.101462,0.214455,0.646483,0.081250,0.189299,0.647110,0.083840,0.202208
2,swipe_up,323,1774745411.599005,0.556549,0.548819,0.256066,0.556204,0.547709,0.252305,0.559917,0.543898,0.245003,0.559339,0.542764,0.243352,0.561796,0.536062,0.217430,0.560713,0.536460,0.226336,0.563406,0.531572,0.233301,0.562863,0.532866,0.234795,0.567078,0.528039,0.233397,0.565999,0.526517,0.234023,0.569250,0.521209,0.232677,0.568172,0.520903,0.233530,0.572474,0.516280,0.229884,0.572243,0.514127,0.225969,0.578385,0.496279,0.221693,0.574657,0.496018,0.217939,0.573590,0.463949,0.226712,0.572810,0.463617,0.224432,0.585374,0.437925,0.239402,0.586054,0.429101,0.230868,0.581673,0.403489,0.236325,0.582067,0.399709,0.228743,0.599382,0.382885,0.216939,0.603861,0.379351,0.206955,0.602978,0.335487,0.209787,0.606026,0.331211,0.202813,0.610283,0.294307,0.204897,0.609835,0.295224,0.202323,0.609285,0.268624,0.219129,0.610875,0.267913,0.224210
2,swipe_up,324,1774745411.768002,0.560713,0.536460,0.226336,0.563406,0.531572,0.233301,0.562863,0.532866,0.234795,0.567078,0.528039,0.233397,0.565999,0.526517,0.234023,0.569250,0.521209,0.232677,0.568172,0.520903,0.233530,0.572474,0.516280,0.229884,0.572243,0.514127,0.225969,0.578385,0.496279,0.221693,0.574657,0.496018,0.217939,0.573590,0.463949,0.226712,0.572810,0.463617,0.224432,0.585374,0.437925,0.239402,0.586054,0.429101,0.230868,0.581673,0.403489,0.236325,0.582067,0.399709,0.228743,0.599382,0.382885,0.216939,0.603861,0.379351,0.206955,0.602978,0.335487,0.209787,0.606026,0.331211,0.202813,0.610283,0.294307,0.204897,0.609835,0.295224,0.202323,0.609285,0.268624,0.219129,0.610875,0.267913,0.224210,0.612856,0.249314,0.228106,0.612532,0.252358,0.230181,0.615303,0.219154,0.232942,0.615432,0.218997,0.233860,0.617435,0.158118,0.228430
